names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,Significant
CD151,-3.4588914,-1.5390813,0.0005424035440577212,0.023328451370219334,0.08293838862559241,Significant
SELENOM,-3.4661672,-3.713545,0.0005279349479940517,0.022865099757533716,0.009478672985781991,Significant
ZNF791,-3.4666522,-2.3101575,0.0005269832783779157,0.022865099757533716,0.037914691943127965,Significant
SUN2,-3.4693685,-1.4004233,0.0005216834062579561,0.02270408365332634,0.08767772511848342,Significant
AC022217.3,-3.4819798,-1.7959957,0.0004977212635069117,0.021790784647866598,0.04976303317535545,Significant
ENDOV,-3.4919717,-1.4659259,0.00047946883818698524,0.021092594887598376,0.07345971563981042,Significant
ATP6V1A,-3.512635,-1.3029853,0.000443686630766893,0.019660259531112653,0.11137440758293839,Significant
CEMIP2,-3.5397978,-1.3068221,0.00040043379056425973,0.0179611239809344,0.10900473933649289,Significant
HIST2H2BE,-3.5934443,-1.5475017,0.0003263354707584191,0.01500528211712173,0.07345971563981042,Significant
ARHGAP25,-3.5961607,-1.0104189,0.0003229485246543482,0.01486822509543874,0.2037914691943128,Significant
AARS,-3.6095479,-2.3478048,0.0003067310964104031,0.014247036624006554,0.04265402843601896,Significant
LINC00923,-3.6435015,-26.755993,0.0002689541586626786,0.012652944937291388,0.0,Significant
ZNF10,-3.7194602,-1.13231,0.0001996489587732847,0.0097172227926343,0.13981042654028436,Significant
CITED2,-3.7208183,-1.731261,0.00019857820518629144,0.009677977214412055,0.06398104265402843,Significant
GIMAP2,-3.7420635,-1.2388635,0.0001825153174323663,0.009003023090757465,0.11611374407582939,Significant
MYCT1,-3.7772782,-1.0450538,0.00015855158777944178,0.007949515978514177,0.17772511848341233,Significant
TCEAL2,-3.8072543,-26.856041,0.00014051823113872,0.007143205247094848,0.0,Significant
BX890604.2,-3.8075454,-1.3192616,0.0001403530168081445,0.007143205247094848,0.11848341232227488,Significant
SELENOP,-3.8255892,-1.4257607,0.00013045968929024633,0.00666893168674903,0.08056872037914692,Significant
FAM53C,-3.8484836,-1.3268142,0.00011885127624238185,0.006196688834398031,0.1066350710900474,Significant
MYEF2,-3.8532372,-1.5298388,0.00011656644199207988,0.006086231588234117,0.08530805687203792,Significant
JAML,-3.8583786,-1.6872993,0.00011414175377587454,0.005968146185643977,0.07345971563981042,Significant
DBNL,-3.8607068,-1.026984,0.000113059501020031,0.005928496843601941,0.15402843601895735,Significant
YPEL3,-3.8658483,-1.1115925,0.0001107037181196529,0.005821647682323873,0.12085308056872038,Significant
AL499604.1,-3.8987348,-2.6391878,9.66966366214625e-05,0.005166705980995838,0.030805687203791468,Significant
LINC02384,-3.909891,-3.274047,9.233782510504715e-05,0.004970083436279162,0.016587677725118485,Significant
PLD3,-3.9562616,-1.1946069,7.613177227692396e-05,0.004171405684292955,0.13033175355450238,Significant
SGCZ,-3.9720743,-4.418848,7.124949230286688e-05,0.0039392789543462705,0.0071090047393364926,Significant
AC025171.1,-3.9756637,-1.369553,7.0183259992235e-05,0.0038861989394490064,0.0947867298578199,Significant
AC090204.1,-3.9933195,-1.7487046,6.515468794850542e-05,0.0036519551816282495,0.06398104265402843,Significant
NUFIP2,-4.0065126,-1.0123562,6.16217785610271e-05,0.0034913602432076673,0.16587677725118483,Significant
TNFRSF14,-4.0134974,-1.0789511,5.982562293258032e-05,0.0034213712889927693,0.16587677725118483,Significant
POLR2A,-4.027273,-1.1340022,5.642750819910811e-05,0.003247332118860937,0.15402843601895735,Significant
HDAC9,-4.0353246,-1.0039026,5.452681413291282e-05,0.0031528213650533045,0.17298578199052134,Significant
ARMCX6,-4.05463,-1.2605382,5.021376392276134e-05,0.002926550912956987,0.12559241706161137,Significant
BICRAL,-4.0703454,-1.0728608,4.6943483321631504e-05,0.0027490854928880555,0.16587677725118483,Significant
AL035446.2,-4.1464014,-5.9578485,3.377417467541648e-05,0.002036521527668729,0.002369668246445498,Significant
BMERB1,-4.2270164,-1.3205622,2.3681025125672216e-05,0.0014790941990183084,0.11611374407582939,Significant
FOXO1,-4.2627163,-1.1038636,2.0195691443803298e-05,0.0012805296475586127,0.2109004739336493,Significant
CAVIN2,-4.270671,-1.1739638,1.9488568009903632e-05,0.0012448535387966542,0.15876777251184834,Significant
NUCB1,-4.279984,-1.0731012,1.869067395372977e-05,0.0012001708024218655,0.17061611374407584,Significant
UNK,-4.280663,-1.1198611,1.8633727945326646e-05,0.0011986170061984193,0.17535545023696683,Significant
PCF11,-4.2814393,-1.006176,1.8568849167535177e-05,0.001196546564050977,0.1990521327014218,Significant
DNM3,-4.358756,-1.6206443,1.3080377350350248e-05,0.0008641785043324359,0.0971563981042654,Significant
AC008568.1,-4.4303493,-5.8353443,9.408048431469793e-06,0.0006388571069391946,0.002369668246445498,Significant
MAP3K13,-4.441312,-1.1714134,8.941219510378812e-06,0.0006105551777973412,0.14691943127962084,Significant
AC004556.3,-4.462266,-26.87676,8.109754493614083e-06,0.0005579419628209945,0.0,Significant
CCPG1,-4.493697,-1.6339263,6.999719532226922e-06,0.0004917403735106287,0.0947867298578199,Significant
CCM2,-4.4987416,-1.2431479,6.835689739031778e-06,0.00048114053872750403,0.14928909952606634,Significant
RAB3GAP1,-4.512711,-1.1269909,6.400421029837503e-06,0.0004522428766661823,0.17772511848341233,Significant
SCRN2,-4.524837,-1.157369,6.044200180115848e-06,0.0004287282379698065,0.15165876777251186,Significant
GADD45A,-4.530367,-1.3988297,5.888136519791295e-06,0.0004192834333869284,0.13981042654028436,Significant
