names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,Significant
Nfib,0.80730397,0.24617267,0.4194913916510645,1.0,0.33955223880597013,Not Sig
Pecam1,0.7990422,0.7952651,0.42426591798848323,1.0,0.1044776119402985,Not Sig
Adam22,0.7931234,0.93484193,0.42770592398489493,1.0,0.08582089552238806,Not Sig
Plagl1,0.7913971,1.2517968,0.42871231009445887,1.0,0.08208955223880597,Not Sig
Arhgap29,0.78917754,0.4761722,0.430008256626467,1.0,0.23507462686567165,Not Sig
Sestd1,0.7876978,0.4675527,0.4308734833551573,1.0,0.20522388059701493,Not Sig
Myo1f,0.7875745,0.1823182,0.43094563114048734,1.0,0.4253731343283582,Not Sig
Nfat5,0.7830121,0.28556088,0.4336200215659828,1.0,0.34328358208955223,Not Sig
5430420F09Rik,0.7819023,5.0928473,0.4342719970018243,1.0,0.033582089552238806,Not Sig
Bcas3,0.77881956,0.1874316,0.4360860086095909,1.0,0.4141791044776119,Not Sig
Rbm5,0.7769699,0.23181917,0.4371765090328127,1.0,0.3843283582089552,Not Sig
Gm49839,0.7761068,1.6115565,0.4376859460261553,1.0,0.055970149253731345,Not Sig
Slc25a21,0.77561355,1.477041,0.43797720616610714,1.0,0.05970149253731343,Not Sig
Jarid2,0.7735173,0.084958166,0.4392163047374863,1.0,0.5335820895522388,Not Sig
2610035D17Rik,0.7724075,0.36745277,0.4398731123038462,1.0,0.2537313432835821,Not Sig
Tns1,0.76994133,0.2804218,0.4413347008015741,1.0,0.3283582089552239,Not Sig
Srgap3,0.76636535,0.42776868,0.4434589374333541,1.0,0.2462686567164179,Not Sig
Osbpl1a,0.7541578,0.6550293,0.45075449111137444,1.0,0.16791044776119404,Not Sig
Agbl4,0.7477457,3.4653971,0.4546135578920891,1.0,0.033582089552238806,Not Sig
Tnik,0.7449096,0.4033665,0.4563263729653678,1.0,0.20149253731343283,Not Sig
Ccdc134,0.741087,1.4520001,0.4586406801284958,1.0,0.05970149253731343,Not Sig
Nrg2,0.7352915,0.96510226,0.46216198614129456,1.0,0.10074626865671642,Not Sig
Adgre4,0.7334419,0.6175125,0.4632889752805949,1.0,0.12686567164179105,Not Sig
Nav3,0.7330719,0.5574333,0.4635145567547341,1.0,0.16417910447761194,Not Sig
Tcf12,0.73196214,0.006412825,0.46419166821299485,1.0,0.5783582089552238,Not Sig
Ezh2,0.73171556,0.72151345,0.46434221216529237,1.0,0.1417910447761194,Not Sig
Smyd3,0.7309757,0.19566524,0.4647940070175979,1.0,0.4216417910447761,Not Sig
Shroom3,0.73085237,0.9081447,0.46486932992422203,1.0,0.10820895522388059,Not Sig
Bbs9,0.7262899,0.43764883,0.46766104523317487,1.0,0.22388059701492538,Not Sig
Il18r1,0.7245636,0.4949705,0.46871978779179113,1.0,0.17537313432835822,Not Sig
Gm56531,0.71395904,1.456065,0.4752525070238206,1.0,0.05223880597014925,Not Sig
Ccdc80,0.7118628,0.35113126,0.476549747035947,1.0,0.2873134328358209,Not Sig
Dnah9,0.7102598,2.6755264,0.47754306138975,1.0,0.03731343283582089,Not Sig
