names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,Significant
Trp53rka,-0.8275365,-1.7061545,0.4079330352457675,1.0,0.003453038674033149,Not Sig
Kat5,-0.82858735,-0.69998765,0.4073379435603095,1.0,0.014502762430939226,Not Sig
Gm37695,-0.8286122,-1.8352518,0.40732389253738865,1.0,0.003453038674033149,Not Sig
Gm16536,-0.82891834,-2.064679,0.4071506203518207,1.0,0.003453038674033149,Not Sig
Gm37914,-0.82900107,-0.8798156,0.407103797578399,1.0,0.008977900552486187,Not Sig
Gm15560,-0.82965475,-2.900387,0.4067340105831082,1.0,0.0013812154696132596,Not Sig
Gm16235,-0.82975405,-3.1300116,0.40667785794548306,1.0,0.0013812154696132596,Not Sig
Coq4,-0.83000225,-0.97511744,0.40653749659112115,1.0,0.011049723756906077,Not Sig
A430110C17Rik,-0.83059806,-0.8958106,0.4062007473231005,1.0,0.010359116022099447,Not Sig
Mocs3,-0.8306642,-3.287323,0.4061633410206269,1.0,0.0013812154696132596,Not Sig
Gm19951,-0.8307056,0.09223839,0.4061399631260256,1.0,0.07941988950276244,Not Sig
Dedd2,-0.8311938,-0.91807485,0.40586416464842434,1.0,0.010359116022099447,Not Sig
Chst8,-0.83140063,-1.4479393,0.4057473346359094,1.0,0.004834254143646409,Not Sig
Gm34868,-0.8330473,-1.2055615,0.404818084326349,1.0,0.006215469613259668,Not Sig
Slc2a4rg-ps,-0.83321273,-0.63980913,0.4047247627644769,1.0,0.013121546961325966,Not Sig
Gba2,-0.8332458,-0.9631091,0.4047060999961023,1.0,0.008287292817679558,Not Sig
C230053D17Rik,-0.8337919,-2.4927344,0.4043982386296703,1.0,0.0027624309392265192,Not Sig
Gm11250,-0.8341146,-3.4844348,0.40421638642398805,1.0,0.0006906077348066298,Not Sig
Gm56554,-0.8341146,-3.71901,0.40421638642398805,1.0,0.0006906077348066298,Not Sig
Lsm5,-0.83479315,-0.88514096,0.40383419014529887,1.0,0.011740331491712707,Not Sig
Gm27028,-0.8349586,-4.707001,0.40374100436815896,1.0,0.0006906077348066298,Not Sig
Ccdc97,-0.8369693,-1.3277553,0.40260982594576766,1.0,0.008287292817679558,Not Sig
Lysmd1,-0.83728373,-2.5083985,0.40243310578642166,1.0,0.0020718232044198894,Not Sig
Tpgs1,-0.8373499,-2.5201137,0.40239590746966414,1.0,0.0020718232044198894,Not Sig
Mast2,-0.83808637,0.15743105,0.4019822152645113,1.0,0.20165745856353592,Not Sig
Gm47448,-0.8380946,-2.7967618,0.4019775684874344,1.0,0.0020718232044198894,Not Sig
Ufm1,-0.8380946,-0.63392097,0.4019775684874344,1.0,0.016574585635359115,Not Sig
Gpatch3,-0.83811116,-1.4338732,0.40196827502995225,1.0,0.0055248618784530384,Not Sig
Gm37397,-0.83821046,-1.3844098,0.4019125169919121,1.0,0.0055248618784530384,Not Sig
9930104L06Rik,-0.83836764,-0.58499235,0.4018242429220824,1.0,0.015883977900552487,Not Sig
Gm16179,-0.83869034,-24.238304,0.4016430852282499,1.0,0.0,Not Sig
Gm56725,-0.83869034,-24.199547,0.4016430852282499,1.0,0.0,Not Sig
1700122E12Rik,-0.83869034,-24.258907,0.4016430852282499,1.0,0.0,Not Sig
Aadacl2fm3,-0.83869034,-24.219826,0.4016430852282499,1.0,0.0,Not Sig
Gm15241,-0.83920336,-1.5338205,0.4013551918624173,1.0,0.0055248618784530384,Not Sig
Nr2c2ap,-0.83941853,-1.0343626,0.40123449926376276,1.0,0.008977900552486187,Not Sig
Nek8,-0.83943504,-1.5621799,0.40122521612038353,1.0,0.0055248618784530384,Not Sig
Inpp5e,-0.8395674,-0.9300397,0.4011509556158578,1.0,0.011049723756906077,Not Sig
Gm56860,-0.8396833,-1.4431397,0.4010859844449308,1.0,0.0055248618784530384,Not Sig
Gnb4,-0.83985704,-0.45008165,0.4009885395375593,1.0,0.017955801104972375,Not Sig
Gm42993,-0.8399977,0.12768939,0.40090966597968913,1.0,0.10842541436464088,Not Sig
4930429F24Rik,-0.84005564,-1.9406779,0.40087719134093225,1.0,0.003453038674033149,Not Sig
Map1s,-0.8406431,-0.4044154,0.4005478950145579,1.0,0.018646408839779006,Not Sig
Mxra8,-0.8406514,-1.8262826,0.40054325819915415,1.0,0.003453038674033149,Not Sig
Gm56782,-0.8408583,-1.0561846,0.4004273482965094,1.0,0.006906077348066298,Not Sig
Numbl,-0.8409079,-1.1188501,0.40039953291955943,1.0,0.006906077348066298,Not Sig
Gm16741,-0.8410403,-1.1350414,0.4003253642581055,1.0,0.006906077348066298,Not Sig
1810030O07Rik,-0.84104854,-0.095371656,0.40032072899094795,1.0,0.034530386740331494,Not Sig
Syp,-0.84104854,-2.0114207,0.40032072899094795,1.0,0.003453038674033149,Not Sig
Gm4632,-0.8415202,-2.861629,0.40005657208730827,1.0,0.0013812154696132596,Not Sig
Fzd1,-0.8417188,-3.0944786,0.399945379486222,1.0,0.0013812154696132596,Not Sig
Ropn1l,-0.84178495,-3.0427883,0.39990831941570504,1.0,0.0013812154696132596,Not Sig
Lrrc69,-0.84186774,-3.099244,0.39986199723147253,1.0,0.0013812154696132596,Not Sig
Unc93a2,-0.84198356,-3.342299,0.3997971515943517,1.0,0.0013812154696132596,Not Sig
Gm45413,-0.8423311,-1.1635695,0.3996026526310097,1.0,0.008977900552486187,Not Sig
Nle1,-0.84272826,-1.4990834,0.39938043780882126,1.0,0.004834254143646409,Not Sig
Sat2,-0.8427945,-0.55052996,0.39934340923470646,1.0,0.015193370165745856,Not Sig
Nop14,-0.8431006,-0.42176902,0.3991721789506697,1.0,0.016574585635359115,Not Sig
Alg10b,-0.84401906,-0.4652304,0.39865875326729105,1.0,0.022790055248618785,Not Sig
Fam111a,-0.84405214,-1.2378683,0.39864025886691057,1.0,0.008977900552486187,Not Sig
Gm37738,-0.8446893,-0.1652549,0.3982843423652844,1.0,0.031767955801104975,Not Sig
Gm4017,-0.84479684,-2.3147461,0.3982242714593741,1.0,0.0027624309392265192,Not Sig
Ptpn23,-0.84498715,-0.07104522,0.3981180055361936,1.0,0.04558011049723757,Not Sig
Trappc2l,-0.84521055,-0.7754892,0.3979932803861741,1.0,0.015883977900552487,Not Sig
Gcdh,-0.84530157,-1.2968665,0.39794247318749165,1.0,0.006215469613259668,Not Sig
Tmem170,-0.8475936,-0.51421803,0.39666434442659604,1.0,0.020718232044198894,Not Sig
Nelfe,-0.84764326,-1.5211881,0.3966366867677975,1.0,0.006215469613259668,Not Sig
Fam161b,-0.84764326,-1.6867479,0.3966366867677975,1.0,0.004143646408839779,Not Sig
1110059G10Rik,-0.84767634,-0.7564906,0.3966182489751935,1.0,0.013121546961325966,Not Sig
A230056P14Rik,-0.8484707,-1.151186,0.39617589715055734,1.0,0.007596685082872928,Not Sig
Polr1has,-0.8485534,-1.038694,0.3961298359736427,1.0,0.007596685082872928,Not Sig
Vps36,-0.8485948,0.10090796,0.3961068065979131,1.0,0.06284530386740332,Not Sig
Gm15564,-0.84903336,-0.03414842,0.39586274492392115,1.0,0.03591160220994475,Not Sig
Zswim1,-0.8493064,-2.6093578,0.3957108278910788,1.0,0.0020718232044198894,Not Sig
5730455P16Rik,-0.84983593,0.0031180964,0.3954163013279546,1.0,0.04212707182320442,Not Sig
Reep1,-0.84993523,-1.4162668,0.3953610923497253,1.0,0.0055248618784530384,Not Sig
R3hcc1,-0.85001796,-2.7041388,0.39531508842682617,1.0,0.0020718232044198894,Not Sig
Nup62,-0.8500842,-2.7570837,0.3952782876180698,1.0,0.0020718232044198894,Not Sig
Kcnip4,-0.8503903,-0.84868705,0.3951081108144785,1.0,0.011049723756906077,Not Sig
C1qtnf1,-0.8506055,-1.4707278,0.3949885536164396,1.0,0.0055248618784530384,Not Sig
Gm57245,-0.85067165,-24.267796,0.3949517711873387,1.0,0.0,Not Sig
Gm15883,-0.85067165,-24.25522,0.3949517711873387,1.0,0.0,Not Sig
Taf5,-0.8507296,-0.9472338,0.39491958826087825,1.0,0.008977900552486187,Not Sig
Gfus,-0.85130054,-1.008006,0.39460244141663614,1.0,0.008977900552486187,Not Sig
Gm43379,-0.85154873,-0.32148534,0.394464599550033,1.0,0.024861878453038673,Not Sig
Zfp948,-0.8516563,-0.07079732,0.39440487712211336,1.0,0.04834254143646409,Not Sig
Wbp1l,-0.8518797,0.10907431,0.3942808557146198,1.0,0.23895027624309392,Not Sig
Gm4285,-0.85194594,-1.9163183,0.39424411316329055,1.0,0.003453038674033149,Not Sig
Zfp354a,-0.8520121,-0.71833426,0.3942073726839823,1.0,0.010359116022099447,Not Sig
Hexim2,-0.8523431,-1.9416137,0.39402370136929754,1.0,0.003453038674033149,Not Sig
Gm49272,-0.85250854,-1.9429935,0.39393188513928623,1.0,0.003453038674033149,Not Sig
Gm20457,-0.8528478,-1.075629,0.3937437023611762,1.0,0.008977900552486187,Not Sig
Fbxl15,-0.85310435,-1.9425906,0.39360145396262847,1.0,0.003453038674033149,Not Sig
Tssc4,-0.85323673,-0.48253378,0.3935280476118276,1.0,0.019337016574585635,Not Sig
Ints4,-0.8539318,0.19324507,0.39314280031084525,1.0,0.13466850828729282,Not Sig
Gm10060,-0.8540807,-0.9159127,0.39306027705546986,1.0,0.010359116022099447,Not Sig
