names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,Significant
Zbtb7a,-6.7358685,-1.6900582,1.6295357015650438e-11,4.153419533698083e-10,0.04074585635359116,Significant
Ddx19b,-6.738053,-1.7288187,1.605230503086415e-11,4.095135756104102e-10,0.04212707182320442,Significant
Ephb2,-6.7435555,-2.340055,1.5455697203357602e-11,3.944701275017415e-10,0.024171270718232045,Significant
Eif4ebp2,-6.7535095,-1.0899855,1.4431105045090751e-11,3.69313057246073e-10,0.08701657458563536,Significant
Gm19522,-6.7570176,-2.8360767,1.4086085774162433e-11,3.6064559805152115e-10,0.015883977900552487,Significant
Secisbp2,-6.7651186,-1.2519668,1.3320018315955718e-11,3.4164646978776334e-10,0.06698895027624309,Significant
Tigd2,-6.766492,-2.6869059,1.3194233992362105e-11,3.3857272544348383e-10,0.019337016574585635,Significant
Atp5l,-6.772342,-1.6928976,1.2671418305767676e-11,3.257441217827166e-10,0.04281767955801105,Significant
Ncbp3,-6.7725406,-1.365061,1.2654031509169319e-11,3.254440867947652e-10,0.055248618784530384,Significant
Emc2,-6.7794333,-1.0350056,1.2064834090029845e-11,3.105713010490006e-10,0.08494475138121547,Significant
Cops3,-6.7811127,-1.021943,1.192537126016097e-11,3.071201107755883e-10,0.0856353591160221,Significant
Samd4,-6.7928457,-1.2221733,1.0994282643883409e-11,2.8339766773443423e-10,0.0718232044198895,Significant
Gm12158,-6.793359,-8.056811,1.0955240077332063e-11,2.825191690413791e-10,0.0006906077348066298,Significant
Gm36975,-6.794567,-3.0638616,1.086383683810904e-11,2.802889594013443e-10,0.015193370165745856,Significant
Slc25a22,-6.7946415,-2.932091,1.0858226902679512e-11,2.8027121399160204e-10,0.014502762430939226,Significant
Tomm40,-6.796925,-1.8450229,1.06875601045766e-11,2.75991092931835e-10,0.03522099447513812,Significant
